# Pre-Califiguration: HARD_REV:0x07,MPC:0x05,GX_M:0x00,VOSS_M:0x00,VOSC_M:0x00,PH_M:0x00,PHR_M:0x00,GX_N:0x00,VOSS_N:0x00,VOSC_N:0x00,PH_N:0x00,PHR_N:0x00
MASTER_RAW,NONIUS_RAW
11251,6684
11340,6774
11434,6868
11529,6962
11620,7057
11714,7146
11808,7239
11903,7335
11991,7426
12083,7514
12174,7608
12273,7705
12366,7795
12457,7887
12554,7979
12644,8069
12744,8160
12839,8256
12936,8344
13025,8432
13124,8520
13219,8616
13318,8707
13416,8794
13515,8885
13610,8975
13705,9066
13806,9152
13897,9242
13995,9332
14095,9418
14198,9503
14290,9595
14382,9677
14479,9765
14581,9855
14676,9942
14771,10028
14869,10111
14962,10200
15053,10292
15149,10380
15246,10466
15341,10557
15435,10644
15532,10733
15623,10821
15720,10907
15813,10999
15903,11091
15993,11179
16081,11268
16177,11362
16267,11452
16358,11545
65,11633
152,11730
246,11819
339,11911
427,12000
520,12089
615,12182
710,12275
799,12365
886,12461
985,12556
1081,12648
1167,12739
1258,12832
1349,12926
1441,13016
1533,13109
1625,13201
1717,13289
1808,13382
1904,13478
1995,13572
2079,13657
2171,13747
2267,13843
2358,13933
2457,14021
2542,14116
2636,14209
2730,14297
2823,14387
2915,14477
3011,14567
3103,14662
3192,14753
3287,14847
3380,14940
3471,15029
3566,15118
3664,15209
3752,15303
3845,15391
3934,15485
4029,15577
4122,15669
4215,15759
4313,15854
4408,15943
4504,16035
4598,16126
4693,16215
4787,16307
4885,16
4980,105
5073,197
5171,286
5270,379
5365,467
5462,558
5559,644
5657,728
5751,822
5849,913
5946,1001
6040,1089
6138,1175
6230,1261
6330,1351
6424,1438
6523,1524
6615,1611
6710,1700
6804,1785
6898,1869
6999,1962
7090,2048
7182,2136
7279,2217
7372,2307
7464,2396
7560,2485
7655,2569
7740,2657
7835,2747
7927,2838
8017,2930
8105,3020
8195,3112
8291,3207
8378,3298
8467,3391
8559,3480
8654,3572
8743,3664
8838,3757
8925,3844
9016,3932
9110,4028
9203,4122
9295,4216
9388,4307
9481,4403
9580,4501
9667,4595
9760,4685
9851,4775
9940,4871
10037,4960
10129,5057
10221,5149
10314,5242
10407,5331
10501,5428
10591,5525
10684,5613
10776,5703
10875,5798
10967,5891
11058,5984
11154,6074
11249,6168
11346,6261
11434,6358
11532,6445
11627,6541
11720,6637
11812,6732
11908,6828
12001,6921
12097,7015
12188,7107
12286,7196
12380,7296
12476,7390
12572,7485
12661,7583
12761,7674
12862,7769
12958,7861
13053,7949
13151,8043
13245,8137
13341,8228
13443,8324
13540,8416
13638,8509
13739,8597
13832,8690
13933,8784
14033,8872
14130,8965
14224,9056
14321,9144
14424,9236
14518,9325
14617,9415
14709,9504
14806,9596
14905,9684
15000,9771
15092,9860
15195,9946
15287,10035
15384,10126
15482,10215
15573,10304
15673,10394
15772,10483
15861,10572
15955,10665
16051,10754
16139,10845
16231,10936
16325,11031
33,11121
126,11214
224,11309
316,11402
413,11496
503,11592
595,11689
693,11780
788,11876
885,11974
978,12060
1070,12154
1161,12245
1260,12347
1354,12445
1453,12538
1550,12632
1644,12736
1745,12828
1837,12922
1937,13021
2034,13119
2128,13213
2224,13311
2324,13404
2421,13498
2515,13592
2612,13694
2704,13790
2802,13885
2898,13977
3001,14074
3098,14171
3190,14270
3293,14363
3389,14457
3488,14553
3580,14648
3681,14750
3779,14840
3869,14940
3972,15039
4065,15135
4169,15229
4265,15324
4364,15420
4467,15518
4567,15613
4666,15710
4766,15806
4863,15903
4962,16002
5064,16093
5159,16188
5260,16282
5358,16378
5457,88
5563,181
5662,277
5764,370
5862,463
5961,555
6056,649
6152,739
6254,833
6354,924
6452,1016
6553,1107
6651,1193
6751,1285
6844,1374
6939,1463
7034,1547
7129,1636
7229,1725
7322,1815
7419,1901
7514,1987
7608,2078
7699,2165
7794,2257
7887,2347
7978,2435
8069,2526
8159,2613
8247,2704
8344,2792
8439,2886
8526,2976
8620,3062
8710,3156
8801,3249
8896,3341
8988,3430
9079,3522
9171,3617
9268,3714
9358,3797
9454,3889
9547,3982
9639,4073
9727,4166
9824,4264
9920,4354
10018,4450
10105,4543
10199,4635
10293,4726
10383,4819
10477,4916
10575,5009
10670,5104
10763,5200
10855,5291
10947,5381
11041,5474
11135,5572
11238,5661
11326,5751
11427,5849
11521,5937
11617,6033
11709,6126
11810,6221
11904,6316
11993,6407
12087,6498
12186,6593
12281,6687
12370,6780
12471,6877
12565,6967
12663,7063
12764,7157
12856,7251
12953,7345
13054,7436
13144,7530
13245,7623
13343,7718
13447,7813
13546,7906
13637,7991
13740,8084
13842,8179
13934,8269
14032,8360
14131,8454
14230,8548
14327,8635
14424,8724
14519,8815
14619,8905
14708,8991
14804,9084
14901,9172
14999,9260
15093,9347
15187,9435
15279,9522
15374,9610
15467,9702
15561,9785
15655,9873
15748,9962
15840,10041
15932,10128
16026,10215
16114,10305
16208,10392
16295,10481
2,10569
89,10653
182,10741
272,10831
366,10921
457,11010
548,11104
638,11192
733,11283
822,11374
914,11466
1004,11557
1094,11651
1188,11741
1274,11832
1361,11920
1460,12010
1550,12099
1645,12195
1733,12284
1830,12375
1921,12472
2017,12565
2106,12659
2197,12751
2297,12845
2389,12935
2482,13028
2570,13116
2668,13212
2753,13305
2851,13398
2943,13488
3035,13583
3133,13675
3225,13766
3317,13856
3413,13948
3511,14041
3604,14132
3700,14225
3791,14311
3879,14401
3977,14499
4074,14593
4166,14681
4265,14771
4355,14863
4456,14955
4554,15049
4654,15144
4749,15234
4845,15328
4943,15424
5037,15513
5136,15607
5233,15698
5330,15794
5425,15887
5526,15979
5621,16069
5716,16160
5818,16247
5914,16339
6010,44
6112,136
6203,229
6302,319
6398,406
6493,498
6587,592
6684,678
6779,767
6874,853
6969,942
7060,1026
7157,1119
7251,1205
7346,1295
7438,1379
7530,1470
7620,1553
7711,1643
7807,1733
7898,1817
7988,1904
8077,1990
8166,2080
8258,2165
8351,2256
8439,2340
8528,2427
8623,2514
8712,2605
8809,2697
8899,2786
8992,2871
9085,2961
9172,3053
9264,3148
9355,3238
9449,3326
9541,3418
9631,3514
9725,3604
9819,3698
9912,3788
10002,3880
10094,3972
10185,4064
10277,4161
10373,4254
10462,4346
10558,4439
10657,4535
10749,4630
10843,4724
10938,4816
11029,4914
11127,5005
11219,5100
11310,5195
11408,5287
11505,5385
11601,5477
11693,5571
11791,5664
11891,5759
11981,5853
12078,5944
12165,6039
12266,6138
12364,6231
12459,6322
12562,6417
12662,6511
12757,6610
12851,6702
12954,6795
13049,6895
13147,6991
13247,7089
13344,7180
13450,7275
13545,7371
13644,7465
13742,7562
13846,7659
13945,7754
14045,7850
14140,7943
14238,8038
14339,8130
14436,8226
14530,8317
14634,8408
14731,8504
14831,8594
14930,8690
15029,8780
15122,8875
15220,8969
15318,9055
15412,9149
15513,9240
15605,9331
15700,9417
15799,9509
15891,9601
15984,9688
16076,9775
16172,9867
16270,9957
16360,10046
69,10136
162,10227
257,10314
349,10399
440,10488
534,10580
624,10671
720,10763
815,10855
910,10943
1004,11029
1096,11126
1185,11216
1282,11309
1377,11404
1469,11498
1564,11588
1658,11677
1757,11774
1851,11872
1941,11966
2040,12057
2130,12145
2225,12240
2314,12335
2410,12432
2506,12525
2603,12617
2696,12716
2795,12808
2886,12902
2985,12993
3081,13086
3173,13183
3268,13276
3364,13373
3458,13464
3552,13562
3652,13652
3743,13747
3834,13842
3931,13931
4027,14027
4119,14118
4216,14214
4311,14306
4407,14397
4508,14493
4603,14583
4698,14675
4795,14770
4893,14862
4989,14957
5093,15047
5188,15145
5285,15237
5382,15330
5479,15422
5574,15519
5671,15611
5771,15708
5867,15801
5965,15895
6063,15987
6157,16078
6257,16168
6352,16261
6447,16350
6541,61
6637,153
6734,244
6831,333
6924,422
7018,518
7113,609
7208,701
7302,787
7398,877
7489,967
7586,1056
7679,1142
7769,1232
7858,1318
7946,1407
8043,1495
8136,1586
8223,1672
8318,1761
8412,1847
8500,1933
8592,2017
8684,2108
8775,2196
8868,2282
8961,2373
9052,2458
9145,2552
9236,2638
9332,2730
9425,2818
9514,2912
9609,3003
9703,3098
9798,3192
9886,3280
9983,3373
10075,3464
10172,3554
10264,3646
10355,3740
10451,3830
10544,3922
10639,4016
10731,4110
10827,4202
10917,4297
11016,4390
11107,4487
11202,4578
11297,4672
11390,4763
11479,4855
11579,4955
11675,5045
11771,5136
11865,5233
11960,5326
12050,5415
12143,5508
12237,5602
12332,5688
12426,5782
12519,5872
12617,5966
12711,6058
12809,6153
12910,6247
13008,6338
13106,6430
13200,6520
13294,6615
13389,6706
13488,6799
13584,6894
13680,6987
13775,7077
13870,7169
13972,7257
14066,7348
14159,7444
14257,7538
14350,7631
14442,7724
14538,7810
14632,7901
14734,7989
14829,8079
14921,8173
15019,8264
15107,8352
15207,8443
15300,8534
15392,8625
15481,8718
15577,8807
15672,8893
15762,8981
15851,9072
15945,9155
16035,9247
16123,9333
16214,9420
16303,9506
11,9599
97,9686
191,9767
285,9852
378,9942
470,10030
558,10119
653,10208
741,10294
834,10379
930,10468
1020,10558
1112,10646
1202,10736
1299,10827
1390,10916
1482,11007
1574,11094
1668,11188
1762,11275
1856,11368
1948,11462
2040,11553
2133,11642
2230,11736
2323,11831
2419,11923
2512,12018
2606,12110
2700,12199
2798,12293
2892,12385
2984,12484
3078,12575
3174,12670
3271,12767
3366,12863
3463,12953
3559,13049
3655,13139
3753,13236
3842,13330
3937,13425
4033,13517
4129,13607
4226,13700
4321,13795
4413,13888
4515,13980
4615,14074
4712,14165
4807,14259
4903,14350
5004,14440
5103,14539
5198,14629
5301,14729
5399,14822
5491,14914
5596,15003
5692,15099
5788,15194
5884,15290
5983,15380
6081,15477
6179,15569
6275,15661
6371,15755
6466,15847
6561,15944
6663,16034
6754,16124
6852,16217
6946,16308
7040,15
7137,108
7234,202
7328,293
7424,384
7522,477
7613,569
7710,660
7801,746
7891,839
7985,927
8073,1021
8167,1109
8259,1201
8352,1290
8444,1378
8541,1468
8635,1555
8729,1643
8822,1737
8914,1823
9011,1911
9104,2004
9200,2095
9292,2187
9387,2274
9484,2366
9578,2456
9677,2550
9773,2638
9868,2732
9966,2827
10060,2917
10154,3011
10251,3112
10352,3206
10446,3304
10545,3397
10642,3493
10736,3588
10838,3686
10938,3780
11032,3874
11128,3968
11225,4068
11324,4162
11415,4260
11520,4357
11617,4458
11714,4558
11814,4652
11908,4750
12004,4842
12101,4939
12197,5033
12296,5131
12393,5223
12490,5322
12597,5421
12694,5516
12797,5609
12891,5705
12993,5800
13097,5892
13196,5987
13293,6083
13389,6176
13486,6272
13594,6368
13688,6463
13787,6556
13886,6650
13987,6746
14088,6839
14190,6937
14286,7029
14381,7122
14478,7217
14577,7309
14678,7403
14772,7498
14866,7592
14964,7685
15061,7780
15156,7872
15251,7961
15347,8053
15442,8149
15534,8237
15631,8329
15726,8421
15818,8512
15911,8604
16000,8695
16092,8781
16184,8873
16272,8963
16364,9051
74,9139
165,9227
255,9316
347,9402
439,9492
532,9579
628,9662
722,9754
812,9842
903,9930
994,10016
1087,10101
1181,10194
1269,10282
1362,10369
1454,10457
1550,10549
1641,10636
1732,10723
1831,10812
1924,10903
2015,10999
2110,11087
2202,11177
2298,11271
2390,11363
2486,11456
2582,11548
2670,11642
2765,11737
2867,11830
2960,11922
3054,12012
3145,12107
3242,12197
3339,12294
3436,12390
3531,12483
3625,12581
3722,12673
3813,12772
3909,12861
4004,12959
4097,13056
4196,13150
4297,13243
4397,13340
4487,13435
4585,13531
4685,13622
4782,13720
4874,13811
4973,13905
5072,13999
5174,14091
5269,14184
5367,14278
5467,14371
5564,14466
5660,14559
5756,14653
5856,14746
5950,14835
6043,14929
6143,15024
6246,15117
6344,15209
6436,15305
6531,15396
6628,15491
6726,15585
6819,15675
6912,15768
7010,15857
7106,15949
7199,16038
7287,16131
7382,16221
7472,16308
7567,15
7658,109
7754,202
7842,290
7929,380
8018,464
8106,554
8198,642
8292,728
8385,818
8469,901
8565,990
8651,1079
8741,1166
8832,1248
8925,1332
9019,1420
9108,1508
9200,1596
9292,1680
9385,1762
9471,1845
9565,1936
9655,2024
9746,2106
9836,2196
9932,2282
10023,2369
10113,2458
10204,2546
10297,2632
10388,2720
10480,2806
10576,2903
10667,2990
10755,3081
10849,3173
10939,3266
11031,3355
11126,3452
11220,3546
11318,3640
11413,3732
11506,3820
11597,3911
11690,4009
11785,4103
11879,4198
11971,4294
12057,4392
12148,4488
12242,4584
12336,4677
12435,4776
12530,4872
12621,4968
12717,5064
12811,5163
12902,5260
12996,5352
13090,5454
13188,5546
13283,5644
13385,5737
13479,5836
13571,5930
13664,6029
13758,6119
13855,6218
13947,6315
14047,6410
14142,6506
14235,6603
14329,6702
14421,6799
14512,6896
14609,6992
14705,7087
14797,7184
14892,7280
14988,7374
15082,7473
15176,7569
15269,7664
15363,7756
15457,7851
15545,7944
15635,8035
15730,8128
15825,8227
15915,8319
16015,8410
16101,8503
16192,8595
16276,8686
16369,8778
80,8874
171,8963
261,9055
350,9145
447,9232
545,9320
632,9408
726,9497
816,9585
908,9672
1002,9760
1088,9849
1186,9937
1281,10028
1370,10108
1464,10195
1566,10286
1653,10370
1747,10460
1843,10547
1937,10632
2030,10722
2119,10815
2216,10900
2314,10990
2403,11080
2502,11169
2593,11260
2690,11350
2787,11444
2878,11535
2970,11625
3070,11718
3167,11806
3260,11901
3355,11989
3448,12077
3543,12171
3641,12266
3740,12360
3833,12448
3920,12541
4018,12635
4115,12730
4212,12823
4309,12914
4405,13008
4509,13099
4603,13194
4699,13290
4793,13385
4893,13479
4994,13569
5093,13662
5193,13755
5295,13851
5394,13944
5495,14037
5591,14129
5694,14222
5792,14312
5888,14406
5985,14501
6088,14598
6191,14693
6290,14788
6389,14884
6492,14982
6591,15074
6689,15168
6791,15262
6892,15360
6987,15457
7083,15554
7184,15650
7278,15745
7379,15843
7474,15938
7574,16032
7670,16127
7767,16220
7860,16318
7954,28
8042,124
8139,218
8235,316
8332,411
8432,509
8519,601
8620,696
8719,788
8814,882
8909,974
9004,1069
9096,1161
9192,1250
9290,1346
9384,1438
9479,1526
9578,1615
9677,1706
9770,1796
9863,1889
9964,1978
10058,2067
10158,2160
10249,2253
10342,2341
10436,2431
10533,2522
10627,2613
10725,2704
10816,2795
10916,2888
11013,2979
11106,3074
11210,3163
11301,3257
11402,3347
11490,3443
11588,3535
11684,3626
11775,3716
11879,3809
11975,3895
12065,3986
12154,4078
12257,4174
12354,4266
12449,4360
12544,4449
12641,4541
12739,4633
12835,4723
12931,4813
13029,4904
13122,4991
13223,5078
13322,5172
13418,5263
13517,5351
13613,5440
13715,5527
13810,5617
13908,5701
14004,5790
14101,5876
14195,5964
14296,6054
14397,6141
14489,6228
14581,6318
14678,6407
14771,6492
14869,6579
14969,6670
15061,6759
15158,6846
15249,6930
15341,7020
15436,7113
15528,7200
15623,7292
15716,7381
15806,7470
15898,7562
15993,7652
16085,7743
16173,7835
16264,7922
16356,8008
64,8094
155,8188
245,8279
338,8372
429,8461
524,8549
621,8640
707,8730
795,8816
889,8907
983,8994
1076,9085
1170,9174
1260,9260
1352,9347
1448,9434
1540,9524
1634,9613
1730,9701
1824,9791
1914,9878
2010,9967
2107,10051
2204,10147
2297,10237
2396,10329
2490,10414
2584,10506
2679,10593
2775,10684
2875,10774
2969,10868
3066,10960
3162,11053
3257,11142
3352,11237
3449,11334
3543,11428
3639,11518
3735,11613
3829,11709
3927,11802
4020,11896
4120,11987
4215,12082
4303,12174
4400,12269
4501,12359
4602,12458
4698,12555
4791,12651
4894,12746
4992,12839
5085,12935
5181,13027
5279,13118
5375,13211
5471,13306
5565,13398
5664,13488
5758,13586
5855,13676
5951,13769
6046,13860
6138,13950
6235,14043
6329,14132
6430,14229
6520,14319
6613,14408
6711,14500
6804,14592
6892,14684
6982,14774
7074,14867
7168,14958
7260,15049
7354,15139
7444,15234
7536,15327
7627,15421
7719,15508
7809,15604
7902,15699
7988,15790
8080,15882
8165,15977
8258,16063
8351,16150
8445,16244
8529,16338
8622,40
8715,134
8805,224
8897,313
8987,401
9079,491
9172,582
9266,672
9358,762
9453,853
9542,944
9634,1029
9727,1119
9819,1205
9912,1291
10006,1381
10098,1469
10195,1555
10292,1638
10383,1727
10479,1819
10569,1910
10666,1994
10762,2084
10859,2173
10951,2261
11043,2347
11144,2436
11236,2528
11327,2616
11425,2707
11521,2795
11617,2889
11716,2985
11812,3076
11909,3168
12004,3259
12090,3355
12185,3448
12281,3541
12380,3634
12480,3727
12573,3821
12669,3912
12765,4003
12866,4100
12964,4193
13063,4292
13160,4387
13262,4482
13357,4581
13454,4676
13550,4766
13645,4859
13739,4953
13837,5047
13940,5137
14039,5236
14134,5330
14229,5422
14322,5518
14419,5612
14518,5703
14617,5802
14712,5892
14808,5983
14903,6081
15002,6174
15098,6270
15194,6364
15291,6457
15381,6549
15478,6646
15572,6733
15665,6829
15760,6927
15852,7018
15947,7115
16038,7213
16127,7300
16221,7400
16310,7494
16,7590
111,7681
205,7776
295,7874
384,7963
484,8054
577,8150
669,8243
760,8337
860,8426
952,8517
1045,8612
1141,8705
1235,8801
1328,8894
1420,8983
1520,9073
1618,9162
1709,9256
1802,9345
1895,9433
1991,9524
2087,9614
2185,9706
2281,9795
2377,9886
2474,9973
2568,10062
2663,10153
2763,10245
2864,10331
2958,10419
3053,10507
3147,10598
3243,10693
3339,10787
3438,10876
3537,10972
3632,11065
3736,11153
3831,11249
3924,11340
4022,11431
4117,11526
4218,11617
4313,11711
4412,11810
4512,11905
4610,11995
4709,12089
4804,12182
4906,12276
5004,12377
5104,12467
5203,12557
5307,12653
5405,12751
5504,12848
5597,12938
5701,13038
5801,13133
5898,13228
5997,13319
6094,13412
6192,13504
6290,13600
6390,13694
6489,13784
6581,13878
6681,13972
6779,14066
6874,14153
6973,14245
7066,14337
7159,14429
7252,14527
7347,14620
7440,14713
7539,14806
7633,14897
7728,14990
7822,15082
7911,15174
7998,15266
8088,15359
8180,15446
8270,15541
8362,15633
