master,nonius
7581,13483
7586,13496
7618,13486
7640,13497
7672,13506
7693,13531
7734,13522
7759,13560
7788,13570
7808,13577
7825,13570
7850,13574
7877,13599
7899,13611
7926,13655
7953,13674
7972,13698
8001,13737
8025,13744
8072,13777
8085,13795
8122,13833
8157,13880
8181,13883
8210,13897
8247,13922
8272,13949
8303,13986
8325,14012
8358,14043
8367,14060
8412,14061
8442,14101
8465,14114
8484,14140
8517,14161
8540,14157
8578,14170
8583,14183
8636,14196
8657,14225
8687,14226
8710,14228
8725,14253
8750,14239
8786,14282
8825,14285
8844,14280
8878,14303
8885,14303
8933,14336
8951,14360
8966,14372
8985,14365
9027,14371
9064,14405
9071,14421
9091,14443
9108,14457
9151,14476
9178,14507
9193,14524
9220,14532
9266,14558
9259,14615
9260,14618
9301,14611
9317,14619
9340,14645
9355,14649
9360,14659
9372,14688
9409,14691
9416,14702
9435,14717
9444,14724
9453,14744
9471,14733
9504,14730
9507,14738
9544,14753
9536,14768
9579,14749
9576,14774
9593,14785
9611,14766
9650,14793
9647,14795
9676,14804
9705,14830
9738,14840
9742,14852
9763,14865
9798,14879
9829,14899
9859,14923
9879,14925
9909,14946
9942,14983
9961,15003
9973,15027
10024,15054
10029,15068
10066,15098
10088,15127
10114,15131
10144,15165
10167,15193
10168,15209
10212,15243
10245,15244
10254,15275
10283,15286
10309,15307
10324,15314
10366,15328
10410,15350
10431,15362
10441,15403
10488,15401
10497,15422
10534,15444
10572,15466
10581,15475
10594,15502
10630,15510
10667,15525
10686,15532
10732,15580
10741,15579
10782,15624
10788,15625
10842,15660
10851,15690
10893,15727
10920,15745
10934,15798
10983,15803
10996,15824
11011,15839
11061,15900
11077,15891
11107,15958
11133,15983
11162,16016
11184,16044
11200,16066
11221,16080
11254,16132
11304,16116
11305,16146
11316,16179
11342,16170
11375,16217
11401,16232
11420,16230
11417,16239
11454,16262
11471,16287
11492,16300
11508,16314
11517,16333
11524,16330
11556,16354
11565,16351
11577,16363
11582,0
11596,12
11624,24
11640,21
11659,43
11678,46
11686,66
11709,109
11722,101
11736,137
11739,159
11760,166
11776,191
11806,242
11840,280
11861,311
11870,346
11906,366
11907,419
11924,424
11950,431
11973,473
11996,491
12018,506
12067,567
12068,604
12103,646
12122,646
12160,700
12184,710
12204,742
12235,770
12247,798
12288,806
12301,848
12327,886
12336,898
12376,936
12375,980
12426,996
12452,1044
12469,1079
12521,1133
12524,1161
12583,1185
12594,1263
12627,1247
12662,1351
12677,1356
12701,1388
12725,1467
12744,1511
12793,1580
12801,1637
12826,1672
12847,1687
12903,1777
12931,1828
12949,1904
12995,1919
13001,2018
13040,2034
13063,2056
13091,2109
13145,2160
13155,2181
13196,2252
13208,2295
13251,2351
13279,2371
13294,2410
13303,2490
13335,2499
13354,2492
13397,2505
13393,2584
13422,2600
13470,2596
13489,2655
13500,2655
13522,2692
13559,2695
13572,2725
13608,2734
13603,2783
13658,2780
13650,2803
13668,2847
13685,2849
13684,2862
13714,2883
13729,2932
13748,2927
13772,2958
13797,2993
13809,3017
13832,3036
13836,3064
13861,3093
13878,3128
13878,3175
13901,3194
13926,3196
13958,3240
13969,3279
13999,3316
14006,3352
14038,3392
14060,3438
14101,3459
14101,3509
14129,3545
14148,3570
14182,3586
14177,3627
14220,3674
14234,3702
14273,3723
14289,3730
14309,3750
14346,3791
14363,3798
14388,3834
14397,3844
14447,3898
14490,3928
14486,3939
14523,3967
14558,3964
14568,3985
14611,4017
14625,4047
14655,4072
14672,4072
14700,4097
14727,4113
14764,4146
14789,4169
14807,4185
14842,4233
14885,4245
14899,4272
14929,4312
14944,4329
14998,4374
15019,4390
15034,4412
15062,4436
15103,4470
15150,4518
15167,4541
15175,4574
15197,4608
15220,4624
15262,4675
15292,4694
15336,4716
15335,4760
15348,4771
15381,4816
15429,4835
15460,4868
15460,4906
15493,4925
15528,4932
15553,4974
15565,5000
15589,5017
15628,5034
15650,5046
15669,5069
15680,5108
15704,5105
15733,5126
15741,5128
15751,5134
15769,5152
15783,5149
15818,5182
15852,5164
15859,5187
15865,5195
15894,5196
15917,5202
15940,5189
15929,5198
15952,5207
15969,5225
15983,5229
16012,5232
16027,5253
16025,5255
16052,5254
16073,5266
16097,5261
16102,5273
16106,5268
16131,5271
16168,5302
16172,5318
16192,5340
16217,5350
16246,5395
16272,5377
16299,5397
16305,5425
16326,5455
16344,5485
16377,5493
12,5506
34,5526
39,5541
112,5578
109,5600
145,5614
145,5639
170,5664
216,5688
239,5710
268,5744
286,5729
300,5764
359,5798
336,5800
391,5840
401,5850
425,5880
470,5878
485,5907
527,5903
556,5916
556,5928
585,5952
624,5969
656,5973
677,5979
709,6016
760,6004
760,6010
829,6033
836,6055
866,6079
898,6091
927,6092
938,6132
966,6115
985,6148
1010,6160
1059,6181
1074,6188
1111,6212
1120,6230
1170,6236
1202,6265
1221,6273
1246,6299
1270,6335
1295,6329
1323,6357
1344,6362
1389,6393
1401,6410
1431,6422
1452,6428
1492,6457
1505,6494
1519,6493
1538,6497
1574,6546
1571,6570
1602,6591
1616,6597
1653,6616
1673,6627
1691,6629
1716,6638
1704,6663
1728,6673
1748,6685
1767,6675
1781,6699
1792,6700
1815,6718
1826,6730
1833,6722
1855,6749
1897,6744
1886,6769
1910,6774
1924,6765
1949,6782
1976,6806
1977,6796
2001,6809
2037,6808
2064,6844
2057,6833
2119,6858
2106,6868
2144,6864
2155,6903
2181,6926
2198,6928
2229,6943
2249,6959
2284,6969
2310,6981
2315,7021
2341,7030
2386,7054
2405,7079
2453,7097
2472,7140
2490,7158
2503,7186
2557,7189
2571,7219
2609,7247
2637,7270
2646,7295
2685,7326
2703,7359
2727,7388
2779,7408
2783,7422
2798,7468
2829,7502
2873,7508
2906,7528
2921,7550
2937,7593
2983,7582
3002,7616
3029,7647
3051,7673
3091,7687
3103,7731
3153,7734
3164,7740
3209,7787
3207,7792
3250,7816
3273,7823
3278,7877
3321,7899
3342,7914
3357,7920
3392,7952
3426,7990
3459,8017
3479,8014
3503,8058
3537,8061
3554,8119
3584,8121
3600,8146
3604,8196
3632,8227
3673,8237
3691,8254
3694,8310
3723,8295
3745,8353
3755,8383
3780,8378
3807,8417
3824,8437
3853,8463
3867,8475
3884,8515
3881,8539
3912,8563
3938,8553
3957,8579
3954,8596
3977,8612
3977,8621
4020,8653
4029,8675
4047,8655
4050,8679
4071,8677
4071,8715
4092,8712
4109,8710
4132,8736
4145,8745
4157,8763
4201,8807
4199,8827
4208,8850
4240,8870
4279,8886
4282,8919
4320,8962
4321,8978
4355,9035
4404,9039
4393,9123
4424,9150
4453,9176
4481,9241
4486,9272
4526,9331
4549,9382
4594,9442
4607,9447
4650,9522
4660,9548
4683,9593
4726,9618
4742,9670
4771,9688
4798,9772
4843,9790
4854,9825
4882,9854
4903,9891
4936,9948
4945,9961
4997,9996
5021,10022
5051,10090
5081,10129
5112,10154
5118,10184
5174,10219
5212,10280
5220,10307
5242,10354
5274,10394
5311,10439
5343,10474
5388,10530
5394,10571
5394,10633
5441,10647
5462,10705
5494,10727
5534,10787
5544,10834
5587,10895
5615,10954
5632,10979
5694,11030
5691,11088
5708,11138
5737,11163
5734,11220
5772,11255
5809,11303
5862,11335
5853,11343
5893,11362
5876,11420
5927,11411
5951,11451
5942,11445
5974,11479
5998,11496
6015,11503
6042,11524
6053,11523
6065,11541
6083,11552
6115,11565
6102,11585
6132,11578
6155,11604
6174,11593
6173,11625
6203,11631
6234,11648
6235,11664
6275,11706
6291,11752
6298,11759
6322,11792
6334,11828
6362,11841
6372,11888
6387,11926
6422,11946
6462,11982
6466,12024
6488,12080
6515,12095
6538,12139
6573,12155
6600,12208
6616,12242
6642,12264
6676,12296
6672,12308
6716,12315
6733,12344
6771,12362
6794,12383
6823,12386
6848,12430
6872,12435
6897,12467
6910,12473
6945,12511
6974,12523
7010,12538
7010,12543
7049,12565
7087,12611
7110,12619
7112,12615
7165,12671
7179,12688
7213,12713
7249,12736
7269,12783
7299,12793
7326,12840
7359,12902
7384,12912
7408,12955
7442,12973
7462,13022
7499,13017
7509,13054
7548,13090
7587,13112
7613,13148
7631,13198
7663,13204
7678,13230
7715,13242
7730,13272
7772,13300
7761,13307
7792,13340
7814,13334
7855,13347
7876,13347
7913,13377
7925,13386
7931,13394
7973,13418
7998,13421
8030,13437
8055,13423
8066,13440
8104,13442
8103,13441
8115,13462
8155,13465
8158,13475
8191,13497
8200,13509
8206,13518
8233,13547
8232,13557
8267,13558
8294,13594
8308,13604
8313,13631
8321,13641
8347,13656
8376,13687
8383,13682
8389,13698
8428,13703
8438,13721
8448,13755
8467,13769
8492,13799
8495,13794
8509,13817
8510,13794
8528,13818
8556,13834
8574,13853
8588,13842
8634,13853
8647,13886
8662,13882
8686,13888
8706,13909
8741,13903
8787,13919
8794,13916
8811,13928
8838,13958
8874,13941
8907,13947
8904,13973
8937,13989
8956,14012
9000,14010
9007,14059
9064,14062
9081,14086
9112,14138
9141,14162
9173,14192
9208,14202
9217,14214
9264,14250
9293,14277
9314,14291
9324,14306
9348,14338
9377,14348
9408,14378
9424,14403
9464,14417
9501,14437
9520,14450
9545,14477
9569,14499
9601,14508
9631,14519
9670,14538
9691,14533
9731,14538
9762,14564
9765,14557
9812,14572
9828,14592
9849,14602
9868,14638
9895,14639
9931,14653
9962,14674
9995,14677
10007,14700
10020,14734
10057,14715
10072,14742
10106,14763
10153,14771
10182,14787
10183,14837
10221,14858
10250,14878
10279,14899
10290,14940
10312,14933
10333,14965
10340,14973
10367,14987
10385,14991
10404,15038
10417,15027
10442,15041
10445,15051
10448,15054
10491,15056
10497,15077
10522,15076
10533,15103
10561,15095
10580,15105
10599,15116
10604,15118
10614,15111
10639,15112
10643,15120
10669,15138
10700,15146
10710,15146
10714,15165
10740,15178
10763,15196
10775,15204
10817,15234
10835,15269
10867,15278
10876,15294
10909,15320
10942,15320
10968,15359
10995,15385
11014,15417
11053,15411
11069,15454
11076,15483
11123,15509
11137,15535
11147,15545
11185,15583
11210,15588
11230,15633
11252,15632
11298,15666
11305,15687
11357,15709
11355,15705
11408,15760
11422,15776
11453,15801
11484,15804
11509,15832
11524,15864
11554,15873
11585,15882
11612,15924
11632,15911
11651,15945
11668,15983
11723,16010
11738,16015
11762,16046
11785,16081
11818,16103
11866,16144
11901,16172
11910,16221
11927,16235
11973,16279
12002,16307
12011,16344
12035,16371
12081,7
12110,64
12122,89
12143,127
12153,153
12193,197
12222,192
12257,249
12287,260
12276,314
12305,327
12329,336
12360,389
12399,408
12408,430
12427,440
12445,441
12468,481
12468,471
12493,509
12532,512
12527,557
12549,543
12574,583
12580,557
12584,628
12614,608
12645,631
12670,660
12678,672
12702,670
12705,704
12738,720
12749,748
12745,745
12766,765
12777,802
12794,814
12820,857
12829,896
12841,908
12862,945
12881,986
12904,1018
12922,1051
12949,1080
12965,1107
12980,1160
13021,1177
13045,1229
13062,1276
13083,1304
13121,1304
13144,1358
13153,1389
13185,1420
13218,1475
13249,1493
13277,1507
13282,1555
13303,1591
13333,1632
13360,1670
13385,1706
13393,1725
13459,1752
13456,1766
13509,1827
13528,1822
13570,1878
13589,1899
13613,1962
13640,1982
13657,2059
13689,2112
13720,2132
13757,2178
13769,2264
13794,2267
13836,2312
13867,2377
13908,2411
13932,2466
13936,2519
13973,2563
14006,2608
14034,2690
14085,2719
14112,2780
14116,2871
14161,2886
14189,2959
14204,2951
14234,3016
14250,3079
14284,3129
14312,3152
14328,3202
14355,3221
14400,3282
14408,3284
14431,3339
14459,3343
14492,3404
14499,3399
14528,3431
14553,3471
14581,3503
14615,3505
14636,3532
14661,3550
14673,3559
14689,3608
14698,3596
14717,3628
14748,3598
14780,3645
14792,3645
14806,3643
14823,3687
14848,3700
14860,3704
14887,3731
14889,3746
14894,3737
14911,3732
14925,3767
14938,3772
14964,3804
15003,3807
14999,3833
15013,3885
15045,3907
15075,3911
15091,3935
15101,3967
15117,3987
15168,4022
15170,4046
15217,4101
15236,4106
15254,4157
15248,4186
15297,4190
15308,4240
15342,4268
15353,4305
15372,4316
15404,4361
15446,4401
15475,4415
15511,4463
15484,4490
15532,4499
15550,4537
15598,4556
15615,4564
15644,4586
15654,4612
15667,4629
15716,4655
15750,4656
15771,4672
15795,4711
15826,4720
15856,4738
15871,4765
15901,4758
15916,4768
15952,4823
15999,4824
16015,4838
16046,4874
16057,4871
16087,4903
16106,4900
16150,4923
16182,4945
16190,4973
16214,4985
16255,4971
16287,5023
16304,5051
16335,5083
16354,5103
14,5111
24,5156
55,5178
92,5200
140,5239
149,5255
179,5289
192,5303
197,5322
255,5343
276,5372
304,5392
301,5416
328,5454
342,5470
366,5482
397,5512
416,5529
447,5517
452,5557
456,5566
497,5596
523,5587
535,5598
564,5616
587,5615
573,5623
592,5639
613,5632
629,5630
654,5634
665,5650
652,5665
696,5658
702,5637
709,5653
717,5669
736,5667
749,5672
796,5696
800,5692
830,5705
831,5706
855,5716
877,5719
882,5711
922,5741
936,5752
962,5748
997,5757
1000,5799
1022,5816
1053,5815
1056,5836
1086,5848
1132,5894
1165,5911
1170,5920
1222,5966
1241,5974
1268,5995
1297,6009
1310,6014
1353,6025
1355,6074
1380,6096
1426,6129
1444,6137
1454,6147
1465,6179
1511,6189
1544,6204
1582,6250
1611,6251
1628,6271
1636,6296
1681,6315
1713,6341
1736,6352
1754,6374
1805,6376
1824,6399
1867,6425
1878,6418
1902,6429
1950,6469
1974,6478
1999,6475
1996,6502
2047,6494
2072,6532
2111,6545
2098,6539
2158,6563
2183,6575
2234,6571
2239,6600
2275,6631
2302,6650
2338,6668
2361,6681
2394,6711
2409,6731
2439,6743
2491,6757
2476,6765
2491,6795
2523,6802
2540,6844
2566,6840
2595,6890
2612,6895
2645,6912
2672,6939
2689,6941
2716,6972
2746,6988
2749,7012
2772,7014
2798,7040
2822,7043
2822,7049
2840,7062
2857,7083
2853,7111
2878,7102
2885,7119
2919,7126
2934,7117
2924,7143
2951,7161
2961,7147
2985,7162
3013,7172
3020,7176
3050,7200
3054,7225
3108,7206
3118,7232
3146,7254
3167,7233
3168,7280
3190,7278
3220,7316
3232,7312
3259,7336
3264,7344
3314,7360
3339,7402
3348,7430
3380,7432
3405,7480
3456,7494
3466,7525
3507,7549
3517,7547
3536,7603
3579,7611
3603,7654
3638,7684
3645,7683
3664,7744
3696,7783
3715,7804
3752,7824
3784,7868
3823,7895
3824,7906
3860,7933
3889,7959
3903,7998
3943,8013
3981,8031
3996,8063
4021,8094
4048,8116
4084,8127
4111,8161
4135,8183
4150,8204
4161,8232
4208,8266
4231,8281
4249,8309
4308,8331
4299,8373
4321,8393
4356,8434
4387,8489
4417,8509
4439,8521
4469,8546
4479,8589
4507,8633
4546,8672
4577,8728
4583,8737
4612,8796
4648,8854
4647,8873
4676,8896
4710,8915
4715,8958
4748,8990
4778,9042
4789,9039
4806,9053
4843,9095
4840,9126
4878,9142
4896,9183
4938,9171
4940,9203
4951,9208
4974,9244
4991,9246
5002,9274
4996,9246
5036,9276
5040,9288
5069,9288
5080,9330
5093,9320
5093,9361
5106,9373
5149,9399
5158,9396
5167,9414
5206,9458
5197,9476
5215,9505
5226,9522
5256,9555
5277,9589
5313,9635
5345,9679
5363,9763
5376,9774
5393,9805
5402,9843
5447,9869
5479,9957
5500,9991
5539,10052
5523,10061
5554,10098
5577,10141
5622,10174
5644,10209
5673,10254
5696,10292
5711,10344
5748,10368
5786,10384
5800,10407
5822,10434
5865,10464
5869,10492
5904,10532
5943,10586
5966,10578
5999,10639
6024,10682
6062,10724
6085,10771
6110,10814
6159,10838
6181,10923
6187,10962
6237,11003
6254,11030
6281,11086
6311,11157
6346,11187
6387,11227
6400,11306
6413,11374
6469,11413
6498,11462
6508,11506
6528,11574
6571,11611
6592,11636
6632,11660
6657,11680
6674,11718
6709,11751
6746,11771
6744,11820
6787,11809
6820,11881
6841,11854
6878,11906
6877,11918
6901,11935
6950,11954
6949,11951
6968,11947
7005,11978
7037,12013
7047,12006
7062,12057
7090,12074
7115,12091
7116,12120
7141,12149
7149,12177
7172,12209
7209,12223
7208,12241
7224,12269
7248,12281
7244,12299
7273,12329
7300,12356
7309,12352
7310,12433
7353,12439
7374,12445
7391,12476
7395,12505
7421,12502
7431,12540
7446,12526
7469,12547
7498,12574
7510,12581
7553,12596
7562,12623
7596,12624
7614,12636
7640,12650
7681,12685
7692,12683
7723,12724
7742,12700
7765,12735
7791,12735
7818,12774
7829,12775
7864,12812
7878,12822
7914,12877
7912,12896
7983,12906
8016,12941
8022,12976
8057,13030
8090,13032
8121,13083
8174,13092
8151,13141
8196,13175
8201,13221
8236,13242
8266,13260
8303,13281
8321,13329
8313,13345
8364,13354
8404,13391
8422,13370
8448,13410
8469,13418
8513,13437
8519,13451
8556,13457
8611,13475
8609,13491
8649,13503
8663,13516
8702,13518
8732,13530
8751,13567
8772,13562
8806,13560
8808,13589
8855,13597
8866,13625
8900,13657
8935,13687
8946,13707
8986,13718
9026,13746
9047,13761
9063,13795
9076,13814
9111,13843
9134,13847
9147,13886
9172,13896
9191,13921
9219,13943
9228,13951
9237,13964
9250,13986
9279,13991
9300,13988
9323,14011
9320,14020
9334,14028
9363,14036
9368,14025
9395,14042
9424,14037
9421,14022
9427,14026
9458,14037
9471,14039
9483,14058
9498,14061
9525,14023
9528,14059
9555,14064
9566,14080
9579,14068
9600,14083
9634,14106
9645,14116
9660,14140
9689,14145
9733,14177
9740,14195
9757,14225
9804,14245
9831,14266
9852,14286
9876,14302
9896,14323
9894,14348
9927,14362
9957,14417
9991,14401
10016,14411
10020,14432
10069,14478
10088,14498
10119,14496
10124,14507
10170,14522
10193,14518
10222,14543
10255,14545
10262,14563
10296,14582
10327,14582
10366,14589
10387,14591
10405,14630
10424,14639
10467,14649
10486,14662
10521,14689
10539,14702
10594,14718
10605,14757
10644,14768
10679,14799
10701,14822
10752,14856
10771,14877
10800,14908
10836,14929
10847,14952
10888,14967
10919,15010
10932,15034
10985,15054
10985,15064
11022,15088
11036,15119
11064,15117
11092,15144
11122,15166
11132,15172
11179,15184
11205,15207
11232,15238
11264,15228
11280,15246
11293,15260
11305,15291
11354,15290
11360,15292
11398,15278
11395,15306
11421,15331
11430,15306
11439,15325
11456,15344
11492,15380
11504,15386
11528,15368
11549,15421
11563,15424
11570,15451
11595,15447
11615,15475
11625,15476
11667,15492
11650,15521
11699,15531
11699,15553
11718,15582
11741,15569
11746,15588
11768,15634
11807,15641
11812,15659
11831,15669
11852,15711
11888,15728
11902,15722
11932,15759
11936,15777
11965,15775
12000,15813
12033,15825
12038,15845
12036,15848
12089,15864
12091,15895
12122,15906
12150,15934
12176,15944
12195,15955
12193,15973
12246,16016
12279,16019
12287,16049
12318,16090
12332,16110
12364,16121
12394,16188
12415,16204
12445,16243
12502,16284
12494,16306
12536,16338
12556,16372
12587,7
12620,41
12641,77
12660,117
12688,143
12722,180
12734,220
12763,263
12823,271
12830,345
12869,396
12883,397
12898,427
12941,456
12965,494
12999,524
13028,547
13065,597
13073,574
13090,623
13119,651
13142,673
13169,692
13212,727
13233,777
13250,784
13271,813
13295,868
13312,876
13355,912
13379,944
13408,980
13416,1010
13429,1045
13465,1045
13483,1096
13503,1138
13543,1170
13538,1204
13550,1216
13605,1243
13627,1299
13633,1308
13604,1345
13649,1367
13692,1398
13694,1414
13713,1490
13740,1486
13745,1552
13758,1582
13791,1565
13794,1590
13849,1643
13835,1615
13860,1660
13857,1673
13879,1682
13872,1722
13895,1730
13915,1781
13933,1793
13951,1811
13981,1820
13993,1857
14016,1859
14030,1883
14045,1933
14100,1967
14096,1977
14117,1996
14168,2017
14171,2040
14197,2078
14225,2117
14263,2113
14270,2156
14288,2201
14323,2258
14340,2262
14354,2279
14377,2346
14429,2402
14452,2418
14444,2436
14493,2487
14534,2542
14530,2603
14553,2623
14611,2685
14642,2741
14673,2768
14685,2803
14703,2864
14752,2917
14773,2975
14800,3021
14836,3041
14860,3116
14877,3171
14920,3196
14948,3256
14974,3314
15008,3368
15012,3379
15062,3433
15069,3488
15120,3516
15140,3544
15190,3604
15219,3612
15241,3654
15270,3677
15277,3693
15308,3727
15336,3771
15357,3805
15385,3819
15424,3836
15444,3870
15468,3878
15494,3904
15534,3947
15544,3956
15565,3994
15604,3994
15625,4019
15643,4033
15684,4048
15700,4068
15722,4092
15751,4110
15769,4132
15783,4149
15815,4166
15813,4178
15815,4165
15841,4205
15861,4234
15887,4229
15904,4284
15914,4281
15953,4314
15945,4339
15967,4339
16002,4341
16005,4372
16026,4388
16030,4406
16045,4453
16076,4458
16080,4493
16119,4495
16133,4533
16156,4574
16172,4575
16209,4589
16219,4635
16220,4659
16248,4668
16280,4702
16299,4717
16312,4752
16331,4769
16341,4761
16374,4803
17,4809
53,4825
84,4850
94,4864
143,4893
129,4897
178,4932
198,4950
218,4934
240,4971
260,4958
295,4991
313,4996
358,5035
345,5043
401,5047
419,5072
474,5082
472,5080
503,5117
522,5132
580,5135
607,5184
632,5195
666,5209
674,5219
696,5255
727,5269
790,5287
782,5312
825,5316
833,5364
854,5382
881,5426
907,5434
968,5446
969,5481
1017,5504
1048,5534
1062,5552
1081,5573
1123,5615
1164,5637
1183,5654
1188,5671
1221,5690
1256,5708
1255,5720
1297,5760
1336,5765
1344,5796
1365,5809
1394,5837
1412,5854
1435,5867
1463,5873
1475,5872
1510,5905
1539,5910
1545,5918
1570,5918
1592,5925
1604,5931
1622,5925
1631,5937
1647,5949
1669,5953
1678,5950
1710,5958
1711,5970
1713,5974
1750,5988
1776,5997
1784,5989
1796,5992
1820,6018
1850,6015
1835,6015
1860,5991
1886,6029
1899,6049
1931,6054
1936,6042
1953,6057
1978,6071
1986,6092
2021,6090
2029,6108
2060,6139
2060,6154
2098,6162
2105,6193
2162,6213
2184,6244
2213,6260
2245,6281
2261,6300
2292,6323
2317,6334
2326,6364
2348,6384
2383,6393
2401,6423
2427,6422
2464,6448
2481,6480
2506,6486
2543,6512
2567,6539
2596,6543
2616,6578
2645,6599
2685,6615
2696,6628
2735,6643
2752,6667
2799,6672
2810,6701
2855,6697
2863,6729
2902,6725
2941,6752
2954,6773
2986,6774
3002,6802
3053,6808
3068,6814
3092,6868
3128,6873
3165,6899
3183,6910
3220,6953
3251,6939
3292,6998
3321,6971
3343,7013
3381,7034
3402,7064
3431,7079
3467,7095
3498,7124
3495,7146
3516,7170
3552,7225
3565,7234
3613,7268
3622,7256
3669,7291
3667,7311
3693,7337
3719,7363
3753,7389
3782,7408
3789,7413
3798,7416
3814,7452
3829,7447
3852,7456
3864,7464
