master,nonius
2917,10405
2919,10427
2941,10517
2989,10524
3002,10568
3029,10607
3055,10632
3065,10659
3115,10701
3123,10741
3148,10768
3160,10774
3196,10802
3222,10821
3238,10864
3244,10882
3272,10941
3287,10924
3284,10934
3306,10965
3341,10976
3348,10994
3359,10984
3397,11009
3412,11022
3415,11045
3441,11059
3476,11057
3491,11071
3516,11072
3532,11133
3547,11127
3565,11137
3588,11176
3621,11232
3628,11250
3657,11300
3661,11315
3695,11376
3709,11380
3738,11414
3752,11465
3785,11527
3817,11548
3826,11556
3863,11614
3870,11652
3916,11724
3923,11745
3950,11776
3993,11853
4029,11873
4063,11924
4073,11955
4122,11974
4133,12019
4135,12038
4176,12093
4209,12119
4247,12109
4276,12154
4315,12181
4328,12204
4356,12228
4373,12234
4416,12290
4425,12290
4457,12329
4508,12339
4524,12373
4548,12382
4573,12417
4595,12402
4648,12467
4645,12481
4671,12523
4713,12541
4725,12557
4761,12604
4794,12636
4807,12654
4852,12688
4875,12735
4887,12761
4908,12789
4933,12794
4973,12857
5002,12877
5016,12890
5043,12929
5072,12984
5077,12985
5099,13027
5120,13032
5139,13061
5166,13087
5170,13107
5199,13139
5220,13133
5241,13155
5249,13153
5270,13171
5302,13178
5319,13197
5320,13207
5347,13213
5366,13216
5378,13222
5403,13240
5405,13231
5428,13244
5456,13252
5482,13272
5493,13265
5503,13279
5514,13271
5536,13276
5567,13293
5580,13320
5597,13321
5625,13340
5624,13348
5647,13367
5656,13392
5690,13421
5715,13431
5731,13455
5762,13471
5767,13495
5797,13513
5803,13553
5827,13552
5862,13588
5877,13621
5877,13620
5918,13672
5937,13676
5948,13718
5985,13715
5999,13743
6019,13751
6057,13787
6065,13782
6086,13808
6129,13820
6144,13824
6159,13840
6187,13847
6192,13868
6240,13874
6255,13894
6272,13899
6310,13900
6337,13933
6360,13927
6373,13956
6396,13966
6425,13987
6449,13990
6474,13990
6508,14004
6537,14027
6562,14051
6579,14057
6603,14073
6627,14109
6661,14131
6674,14127
6710,14193
6739,14193
6760,14230
6798,14244
6815,14282
6819,14284
6853,14314
6880,14344
6912,14358
6920,14381
6961,14384
6956,14434
6992,14418
7011,14451
7038,14461
7059,14494
7092,14483
7102,14502
7125,14534
7144,14557
7154,14560
7161,14562
7202,14558
7240,14566
7245,14582
7244,14591
7280,14598
7269,14585
7274,14605
7318,14621
7317,14511
7343,14585
7364,14525
7389,14637
7416,14640
7437,14640
7431,14637
7450,14663
7473,14687
7493,14669
7509,14684
7523,14663
7530,14713
7538,14716
7562,14745
7570,14770
7600,14763
7620,14788
7660,14803
7650,14822
7669,14858
7684,14875
7715,14892
7736,14907
7752,14928
7788,14948
7810,14950
7837,14963
7853,14976
7880,14990
7880,15018
7904,15029
7921,15049
7953,15067
7984,15087
7992,15095
8010,15098
8028,15134
8053,15117
8093,15137
8108,15145
8143,15152
8164,15169
8184,15192
8255,15211
8264,15220
8279,15229
8317,15265
8334,15299
8349,15287
8400,15321
8409,15359
8464,15362
8478,15396
8492,15405
8525,15459
8557,15472
8593,15511
8619,15537
8642,15567
8707,15591
8713,15631
8741,15638
8761,15674
8798,15712
8841,15740
8861,15745
8913,15792
8918,15816
8956,15830
8965,15855
8985,15872
9018,15911
9034,15889
9061,15945
9099,15949
9121,15974
9136,15978
9169,16005
9194,16035
9222,16046
9234,16041
9273,16080
9294,16080
9309,16094
9333,16103
9350,16151
9377,16133
9382,16174
9401,16198
9443,16196
9431,16203
9485,16250
9477,16260
9492,16288
9532,16305
9551,16334
9566,16330
9604,4
9615,7
9649,28
9650,62
9685,41
9708,96
9733,131
9738,153
9776,191
9795,195
9819,224
9819,267
9857,303
9879,288
9904,320
9928,359
9948,368
9977,392
10003,393
10032,399
10055,425
10073,458
10091,496
10127,493
10152,524
10175,554
10205,583
10224,592
10259,629
10281,659
10290,708
10322,712
10327,765
10362,750
10395,806
10417,874
10460,904
10500,931
10537,979
10558,1043
10584,1065
10615,1137
10652,1156
10677,1193
10715,1252
10750,1311
10787,1347
10795,1403
10818,1468
10866,1510
10886,1548
10908,1600
10934,1599
10986,1651
11035,1696
11057,1728
11079,1810
11129,1811
11161,1851
11201,1906
11209,1930
11240,1959
11286,2006
11309,2027
11335,2082
11338,2124
11388,2137
11421,2195
11430,2194
11463,2240
11479,2271
11509,2290
11533,2331
11576,2378
11594,2439
11619,2461
11636,2481
11689,2534
11683,2561
11711,2591
11728,2627
11739,2647
11779,2720
11788,2724
11801,2762
11821,2811
11852,2850
11865,2910
11892,2896
11891,2952
11925,2957
11958,2980
11971,3029
11987,3056
12016,3069
12033,3110
12042,3123
12068,3160
12083,3172
12097,3184
12115,3187
12121,3189
12154,3211
12153,3230
12182,3259
12206,3302
12231,3284
12246,3313
12254,3336
12269,3330
12300,3348
12317,3348
12318,3359
12364,3414
12395,3425
12409,3471
12424,3482
12463,3506
12463,3529
12494,3563
12503,3617
12549,3646
12560,3692
12587,3732
12604,3767
12622,3792
12653,3820
12696,3868
12712,3907
12721,3939
12752,3960
12782,4029
12813,4081
12852,4089
12862,4140
12899,4193
12924,4200
12944,4228
12987,4290
13024,4315
13043,4345
13068,4343
13094,4375
13107,4395
13144,4428
13166,4428
13201,4450
13228,4482
13238,4502
13275,4534
13317,4551
13337,4584
13364,4595
13376,4598
13409,4634
13449,4658
13480,4670
13492,4672
13533,4690
13532,4724
13550,4744
13596,4775
13592,4788
13637,4808
13645,4843
13656,4862
13690,4898
13729,4904
13731,4932
13756,4958
13769,4972
13791,5000
13814,5036
13829,5046
13852,5075
13860,5096
13883,5131
13913,5130
13940,5164
13931,5204
13950,5208
13978,5228
13983,5234
13998,5254
14016,5270
14049,5277
14058,5282
14070,5308
14099,5318
14113,5324
14130,5325
14151,5325
14133,5349
14190,5344
14191,5359
14227,5361
14238,5383
14279,5373
14279,5390
14294,5419
14313,5423
14328,5413
14336,5429
14356,5417
14386,5464
14398,5448
14421,5454
14469,5452
14466,5487
14491,5495
14512,5516
14526,5533
14545,5551
14578,5570
14579,5600
14618,5621
14642,5639
14653,5678
14693,5690
14696,5711
14719,5738
14747,5756
14770,5782
14784,5786
14793,5814
14842,5846
14859,5854
14880,5879
14899,5897
14927,5900
14949,5927
14986,5981
15011,5964
15038,6001
15066,6006
15080,6032
15126,6044
15130,6060
15150,6078
15172,6063
15212,6097
15232,6106
15255,6117
15268,6108
15310,6129
15329,6160
15352,6164
15372,6187
15401,6198
15423,6220
15452,6238
15486,6233
15523,6241
15544,6276
15577,6287
15576,6286
15600,6308
15604,6343
15663,6341
15674,6350
15713,6374
15717,6388
15766,6424
15768,6452
15785,6466
15800,6466
15820,6480
15845,6510
15873,6530
15884,6548
15908,6554
15932,6565
15933,6606
15965,6614
15988,6611
15998,6636
16017,6655
16012,6645
16032,6670
16053,6683
16065,6689
16089,6702
16099,6714
16097,6719
16140,6734
16137,6731
16157,6743
16190,6732
16176,6744
16219,6758
16232,6764
16244,6754
16261,6774
16294,6784
16306,6788
16327,6798
16326,6795
16363,6839
6,6826
9,6839
24,6850
67,6866
65,6869
84,6901
130,6918
151,6921
158,6938
180,6956
222,6973
224,7004
266,7031
301,7027
316,7054
356,7093
381,7104
386,7141
416,7160
467,7184
478,7219
504,7227
521,7242
555,7287
588,7315
611,7336
643,7367
684,7384
709,7413
739,7423
773,7457
784,7471
825,7504
864,7512
877,7540
925,7547
938,7588
956,7602
1003,7621
1024,7644
1051,7664
1080,7685
1091,7699
1144,7726
1163,7764
1179,7763
1219,7817
1270,7825
1295,7843
1312,7869
1338,7886
1374,7904
1377,7965
1420,7966
1445,8007
1477,8037
1518,8046
1536,8088
1559,8119
1572,8111
1611,8178
1635,8192
1652,8198
1662,8218
1699,8273
1739,8279
1744,8322
1777,8346
1789,8353
1814,8382
1845,8384
1870,8435
1887,8422
1887,8467
1929,8478
1926,8494
1950,8504
1989,8531
1970,8543
2023,8579
2028,8581
2043,8600
2063,8591
2081,8625
2101,8662
2147,8647
2166,8667
2177,8704
2211,8667
2233,8733
2248,8745
2281,8771
2289,8793
2314,8852
2355,8847
2353,8893
2362,8888
2400,8938
2412,8942
2438,8990
2479,9044
2523,9051
2546,9084
2564,9145
2589,9174
2631,9244
2666,9258
2691,9312
2717,9357
2736,9413
2771,9444
2792,9470
2822,9515
2841,9573
2862,9596
2886,9620
2915,9675
2949,9713
2994,9750
3027,9771
3052,9820
3084,9846
3113,9897
3142,9941
3174,9984
3218,10001
3242,10059
3271,10074
3295,10037
3324,10132
3333,10186
3398,10195
3408,10237
3433,10257
3465,10280
3488,10366
3526,10399
3560,10473
3560,10485
3608,10533
3625,10569
3661,10630
3705,10694
3724,10707
3742,10774
3769,10829
3792,10850
3845,10877
3847,10932
3865,10982
3903,11051
3915,11094
3943,11119
3967,11136
3980,11166
4006,11244
4027,11240
4052,11282
4071,11321
4087,11367
4113,11361
4162,11387
4165,11414
4186,11428
4211,11461
4237,11466
4234,11508
4267,11488
4252,11500
4293,11506
4292,11511
4328,11513
4323,11551
4346,11544
4376,11568
4381,11596
4379,11605
4418,11599
4423,11635
4454,11617
4479,11639
4476,11693
4515,11720
4529,11765
4543,11802
4571,11789
4586,11844
4598,11878
4633,11908
4630,11944
4659,11981
4687,12011
4690,12047
4740,12059
4733,12103
4767,12139
4799,12183
4822,12204
4847,12241
4858,12256
4880,12296
4890,12295
4933,12328
4954,12367
4991,12369
5021,12384
5028,12410
5069,12454
5080,12436
5119,12475
5137,12511
5164,12519
5175,12551
5215,12578
5226,12582
5266,12613
5300,12619
5318,12658
5340,12661
5396,12696
5411,12727
5429,12759
5450,12784
5493,12797
5496,12815
5524,12864
5565,12888
5590,12934
5607,12971
5631,12997
5643,13026
5683,13075
5717,13084
5738,13135
5789,13155
5784,13180
5797,13212
5831,13245
5858,13273
5901,13291
5892,13313
5940,13346
5946,13355
5960,13362
6009,13373
6025,13404
6046,13427
6073,13436
6085,13447
6100,13447
6117,13476
6136,13476
6154,13466
6189,13471
6175,13485
6205,13490
6215,13506
6234,13492
6260,13511
6291,13514
6305,13531
6294,13545
6335,13546
6334,13554
6365,13553
6361,13583
6386,13590
6409,13602
6408,13618
6441,13633
6456,13665
6486,13684
6495,13694
6514,13746
6509,13748
6549,13762
6570,13785
6595,13791
6605,13818
6632,13833
6635,13842
6675,13893
6681,13893
6705,13915
6728,13925
6750,13940
6765,13949
6774,13976
6793,13985
6823,14007
6852,14016
6867,14005
6889,14031
6908,14034
6939,14064
6966,14064
6975,14063
7027,14071
7022,14068
7055,14091
7069,14115
7110,14118
7123,14117
7158,14152
7160,14148
7177,14157
7217,14179
7237,14195
7278,14201
7296,14223
7311,14258
7344,14276
7370,14305
7413,14335
7428,14350
7445,14375
7482,14394
7527,14448
7529,14468
7570,14477
7606,14494
7623,14527
7660,14531
7665,14559
7688,14585
7736,14618
7757,14614
7768,14634
7799,14662
7821,14675
7867,14679
7883,14713
7904,14733
7920,14728
7929,14741
7960,14752
7975,14752
8014,14756
8048,14782
8063,14792
8097,14789
8098,14783
8096,14807
8128,14838
8150,14826
8173,14850
8191,14844
8216,14850
8221,14873
8254,14883
8267,14889
8301,14903
8302,14932
8335,14925
8338,14941
8363,14958
8377,14986
8382,15008
8411,15030
8418,15030
8436,15053
8461,15044
8469,15074
8499,15084
8504,15108
8544,15100
8547,15146
8554,15132
8573,15136
8589,15145
8604,15176
8621,15203
8648,15184
8662,15225
8693,15221
8720,15220
8731,15241
8772,15243
8778,15242
8821,15266
8828,15269
8828,15285
8864,15314
8888,15304
8917,15329
8919,15350
8940,15353
8987,15363
9002,15400
9030,15412
9051,15421
9098,15460
9131,15477
9139,15521
9201,15542
9248,15561
9262,15604
9262,15607
9305,15629
9348,15678
9381,15723
9427,15732
9430,15774
9458,15786
9494,15809
9515,15843
9575,15883
9586,15877
9606,15911
9641,15943
9692,15969
9724,16006
9732,16006
9757,16043
9807,16068
9844,16085
9862,16101
9889,16158
9918,16144
9961,16180
9969,16196
10024,16232
10044,16243
10062,16300
10076,16316
10119,16343
10152,16338
10176,20
10195,23
10228,56
10286,91
10307,117
10310,167
10367,175
10403,219
10398,251
10463,281
10451,317
10474,342
10495,355
10517,379
10524,408
10565,440
10582,452
10618,481
10628,513
10632,544
10687,565
10701,563
10704,601
10753,591
10750,624
10786,626
10786,632
10814,657
10819,682
10866,712
10890,717
10893,730
10902,735
10936,778
10932,784
10949,827
10989,826
11013,847
11058,868
11052,926
11079,943
11122,990
11152,990
11145,1032
11168,1074
11210,1089
11244,1159
11264,1190
11289,1239
11316,1253
11360,1340
11354,1353
11367,1433
11398,1453
11406,1474
11465,1549
11490,1601
11507,1589
11533,1668
11569,1688
11625,1738
11613,1766
11673,1818
11699,1830
11727,1875
11744,1900
11765,1942
11818,2008
11848,2040
11879,2056
11879,2070
11911,2145
11913,2140
11956,2207
12000,2232
12010,2252
12048,2273
12086,2316
12120,2378
12148,2409
12187,2458
12191,2489
12228,2558
12259,2577
12283,2660
12319,2694
12357,2748
12369,2772
12378,2818
12405,2857
12441,2917
12466,2959
12477,3015
12507,3053
12528,3092
12551,3153
12587,3204
12606,3238
12645,3281
12664,3288
12684,3328
12713,3383
12736,3410
12756,3415
12771,3424
12796,3470
12812,3477
12839,3511
12834,3514
12850,3558
12867,3569
12894,3588
12929,3589
12943,3578
12964,3613
12973,3616
12965,3637
13000,3651
13009,3663
13041,3645
13036,3664
13058,3677
13062,3694
13084,3677
13095,3731
13122,3742
13130,3772
13159,3793
13176,3829
13189,3855
13217,3853
13224,3890
13239,3899
13265,3943
13276,3979
13289,3979
13315,4045
13334,4064
13382,4085
13381,4109
13397,4159
13437,4173
13422,4222
13456,4219
13481,4283
13507,4313
13522,4341
13547,4347
13572,4390
13588,4394
13621,4433
13639,4446
13662,4470
13683,4468
13718,4514
13752,4539
13771,4531
13786,4567
13806,4596
13847,4614
13877,4625
13896,4662
13925,4672
13951,4677
13962,4694
14003,4729
14016,4734
14050,4744
14079,4778
14102,4786
14126,4836
14165,4855
14181,4877
14200,4903
14233,4917
14257,4972
14292,4984
14318,5005
14328,5043
14362,5085
14386,5103
14421,5121
14434,5161
14468,5191
14477,5207
14508,5227
14526,5263
14547,5289
14564,5324
14599,5335
14629,5359
14642,5375
14661,5419
14705,5411
14698,5444
14722,5473
14739,5457
14760,5486
14781,5502
14782,5516
14818,5530
14842,5520
14847,5542
14876,5536
14902,5544
14903,5546
14914,5547
14942,5559
14945,5574
14981,5592
14988,5595
14994,5592
15009,5597
15024,5597
15037,5599
15065,5622
15084,5636
15110,5638
15121,5638
15154,5635
15166,5660
15165,5661
15198,5691
15216,5690
15231,5722
15243,5742
15264,5754
15311,5783
15303,5793
15342,5807
15327,5821
15387,5844
15382,5861
15427,5889
15437,5909
15462,5937
15481,5943
15513,5975
15529,6006
15559,6013
15560,6019
15576,6045
15595,6065
15644,6077
15645,6097
15667,6123
15715,6127
15722,6141
15737,6143
15777,6162
15802,6178
15807,6194
15845,6199
15872,6223
15893,6220
15911,6235
15956,6224
15984,6265
15990,6260
16016,6272
16055,6294
16071,6288
16109,6322
16130,6345
16160,6384
16197,6388
16210,6404
16247,6389
16278,6428
16298,6422
16351,6449
16353,6481
7,6514
17,6521
73,6543
94,6562
122,6604
141,6614
174,6632
182,6656
209,6677
236,6693
251,6733
271,6735
304,6771
332,6773
363,6798
376,6811
409,6834
412,6842
439,6863
484,6878
499,6898
493,6874
524,6906
544,6919
567,6937
568,6930
611,6957
622,6966
634,6976
644,6979
677,6979
687,6996
692,6988
717,7000
733,7003
738,7019
762,7013
775,7036
794,7018
822,7029
848,7039
876,7040
877,7089
907,7091
923,7104
948,7116
961,7139
987,7144
1010,7154
1017,7151
1039,7193
1062,7209
1093,7245
1092,7262
1128,7260
1162,7258
1185,7311
1201,7346
1252,7358
1275,7367
1303,7398
1328,7416
1343,7461
1381,7471
1392,7502
1425,7521
1441,7545
1468,7556
1502,7582
1529,7603
1558,7647
1591,7632
1637,7693
1658,7672
1685,7713
1721,7740
1754,7760
1781,7791
1799,7788
1828,7814
1862,7840
1904,7866
1924,7900
1970,7928
1993,7953
2034,7999
2048,7990
2073,8025
2116,8043
2132,8083
2165,8135
2223,8149
2263,8198
2288,8214
2303,8257
2338,8294
2386,8339
2411,8357
2441,8406
2478,8412
2503,8453
2536,8507
2552,8553
2603,8565
2649,8635
2637,8662
2686,8682
2690,8742
2723,8734
2744,8773
2776,8800
2807,8823
2829,8848
2865,8902
2886,8906
2901,8907
2940,8965
2954,8962
2967,8972
3014,8985
2998,9004
3015,9034
3049,9042
3053,9065
3069,9073
3096,9096
3115,9096
3116,9114
3153,9159
3163,9169
3184,9205
3202,9220
3227,9225
3260,9259
3268,9271
3299,9346
3300,9347
3360,9392
3365,9386
3397,9466
3400,9521
3419,9552
3432,9558
3455,9602
3491,9669
3496,9701
3535,9753
3574,9769
3607,9823
3621,9828
3653,9863
3664,9920
3701,9931
3752,10002
3762,9983
3781,10049
3780,10086
3836,10129
3866,10175
3876,10212
3921,10211
3949,10250
3956,10310
3991,10300
4022,10339
4037,10366
4069,10404
4096,10415
4119,10485
4132,10494
4180,10550
4193,10534
4212,10635
4269,10678
4273,10699
4302,10770
4311,10831
4375,10855
4402,10923
4437,11005
4466,11050
4463,11070
4491,11151
4536,11182
4565,11223
4571,11295
4618,11321
4650,11392
4679,11449
4692,11483
4733,11509
4762,11570
4790,11587
4797,11603
4846,11656
4859,11671
4873,11683
4906,11729
4926,11758
4944,11777
4986,11803
4995,11814
5000,11850
5053,11869
5062,11885
5060,11892
5099,11913
5117,11943
5127,11898
5177,11938
5176,11965
5199,11961
5224,11995
5231,12016
5250,12045
5260,12046
5275,12082
5292,12090
5315,12148
5327,12151
5339,12197
5353,12198
5369,12242
5370,12264
5395,12290
5412,12308
5435,12320
5451,12345
5476,12377
5494,12409
5505,12414
5532,12440
5539,12473
5542,12496
5560,12536
5584,12532
5614,12543
5615,12563
5637,12575
5678,12586
5691,12605
5711,12613
5729,12619
5759,12654
5784,12656
5806,12680
5823,12702
5848,12694
5861,12720
5893,12731
5904,12751
5939,12771
5937,12774
5978,12807
6013,12837
6032,12832
6066,12877
6076,12925
6102,12961
6134,12974
6174,13014
6183,13051
6213,13078
6224,13095
6270,13119
6271,13175
6307,13181
6341,13229
6350,13282
6399,13302
6428,13326
6429,13346
6468,13385
6498,13409
6514,13443
6535,13469
6588,13492
6603,13495
6633,13521
6647,13527
6664,13537
6690,13538
6724,13579
6747,13581
6772,13604
6794,13604
6825,13646
6844,13637
6891,13643
6897,13664
6901,13667
6931,13674
6962,13680
6988,13690
7014,13687
7039,13728
7034,13733
7069,13747
7104,13759
7113,13774
7133,13806
7133,13825
7175,13820
7192,13854
7199,13875
7231,13882
7228,13913
7245,13930
7252,13956
7292,13990
7317,13978
7316,13995
7345,14008
7364,14032
7370,14013
7377,14055
7403,14067
7404,14092
7425,14093
7443,14121
7469,14111
7490,14125
7504,14120
7541,14118
7546,14135
7589,14154
7599,14157
7596,14161
7618,14168
7634,14173
7677,14179
7685,14183
7724,14201
7735,14219
7751,14223
7752,14229
7807,14246
7835,14252
7845,14267
7889,14287
7896,14308
7926,14322
7953,14331
7984,14376
8005,14402
8039,14416
8068,14446
8078,14461
8134,14489
8124,14506
8165,14528
8192,14562
8209,14574
8252,14592
8251,14612
8290,14623
8312,14662
8327,14672
8364,14699
8407,14702
8416,14740
8454,14750
8519,14767
8494,14780
8541,14778
8577,14799
8618,14798
8647,14805
8636,14833
8690,14841
8703,14852
8740,14861
8759,14887
8788,14890
8826,14926
8846,14928
8882,14952
8905,14974
8941,14963
8968,15014
8998,15027
9022,15039
9040,15062
9079,15085
9096,15112
9122,15117
9151,15129
9163,15170
9195,15185
9228,15189
9262,15224
9265,15266
9297,15265
9320,15297
9317,15325
9356,15318
9365,15335
9394,15334
9409,15341
9433,15367
9444,15370
9451,15365
9489,15385
9500,15389
9515,15409
9559,15412
9541,15412
9569,15420
9543,15435
9606,15440
9616,15450
9622,15462
9641,15452
9667,15456
9668,15488
9703,15499
9735,15527
9755,15540
9803,15548
9808,15548
9826,15577
9873,15603
9876,15610
9907,15629
9939,15673
9932,15690
9989,15729
10004,15715
10008,15765
10045,15784
10071,15803
10097,15822
10132,15865
10165,15890
10211,15915
10234,15926
10269,15957
10277,15977
10316,16007
10345,16031
10390,16057
10410,16080
10432,16113
10467,16110
10488,16136
10515,16157
10544,16198
10567,16234
10605,16251
10643,16273
10683,16317
10709,16344
10750,16370
10769,2
10804,28
10847,55
10857,81
10900,120
10933,153
10983,202
11004,244
11040,282
11070,343
11074,373
11132,402
11152,440
11172,479
11211,559
11253,569
11293,589
11321,631
11329,650
11374,712
11394,744
11425,799
11447,811
11474,821
11499,854
11528,878
11544,946
11584,939
11581,937
11606,990
11663,1003
11664,1030
11686,1063
11717,1045
11728,1096
11732,1116
11766,1104
11786,1156
11809,1151
11829,1175
11848,1210
11861,1221
11882,1260
11906,1278
11914,1295
11938,1294
11948,1375
11961,1362
11962,1417
12004,1441
12021,1477
12028,1515
12054,1551
12085,1591
12115,1678
12129,1659
12141,1707
12166,1746
12173,1783
12214,1856
12229,1858
12253,1907
12299,1918
12286,1962
12334,1986
12352,2046
12360,2054
12393,2078
12410,2101
12432,2152
12483,2177
12483,2219
12517,2247
12536,2295
12569,2305
12605,2347
12612,2354
12630,2410
12666,2373
12682,2481
12722,2472
12736,2516
12757,2556
12782,2604
12797,2661
12852,2685
12873,2740
12901,2773
12912,2804
12933,2872
12975,2879
12990,2950
13017,3001
13043,3031
13066,3112
13102,3129
13127,3190
13173,3234
13186,3287
13223,3351
13228,3396
13276,3451
13297,3468
13315,3531
13354,3546
13359,3609
13389,3650
13422,3664
13457,3690
13459,3713
13493,3755
13517,3779
13546,3786
13569,3833
13580,3842
13617,3865
13630,3885
13668,3911
13677,3928
13700,3940
13722,3975
13755,3988
13774,4002
13766,4021
13793,4021
13818,4050
13830,4069
13843,4065
13856,4078
13889,4117
13894,4125
13921,4137
13908,4134
13933,4165
13961,4204
13970,4210
13993,4216
13989,4269
14028,4261
14052,4302
14049,4307
14058,4324
14077,4338
14109,4361
14112,4408
14122,4396
14139,4452
14144,4474
14193,4515
14200,4540
14214,4534
14242,4556
14256,4611
14264,4639
14270,4626
14313,4649
14323,4682
14336,4689
14360,4713
14375,4713
14408,4733
14413,4765
14447,4781
14472,4779
14493,4805
14507,4825
14520,4815
14565,4847
14568,4863
14600,4868
14635,4875
14653,4913
14682,4934
14710,4947
14731,4961
14753,4961
14768,4984
14817,5023
14824,5032
14874,5046
14882,5071
14905,5089
14934,5129
14945,5159
14992,5174
15016,5213
15023,5239
15070,5252
15082,5292
15113,5313
15161,5332
15157,5379
15194,5389
15220,5423
15254,5462
15267,5474
15301,5493
15336,5549
15346,5550
15370,5576
15404,5600
15430,5627
15442,5654
15469,5659
15494,5690
15514,5702
15537,5703
15560,5723
15574,5720
15599,5753
15621,5770
15664,5768
15673,5784
15696,5792
15722,5805
15737,5813
15749,5829
15778,5815
15785,5831
15811,5844
15836,5850
15852,5864
15863,5858
15895,5867
15899,5879
15923,5893
15931,5892
15934,5898
15958,5916
15981,5911
15994,5913
16029,5917
16029,5939
16046,5944
16058,5946
16099,5971
16109,5995
16122,6005
16163,6013
16184,6032
16172,6058
16214,6080
16231,6106
16242,6125
16268,6136
16295,6154
16319,6160
16320,6186
16353,6207
16374,6215
0,6239
41,6245
51,6265
73,6284
102,6300
133,6315
155,6342
170,6358
183,6380
213,6390
230,6392
269,6413
284,6429
311,6426
317,6450
383,6449
382,6475
413,6465
463,6489
452,6500
477,6505
509,6535
550,6556
572,6570
601,6572
638,6580
676,6612
718,6613
735,6643
764,6668
782,6680
827,6699
844,6718
881,6727
898,6753
933,6755
956,6796
1010,6816
1037,6843
1079,6865
1096,6895
1135,6905
1143,6937
1158,6948
1228,6973
1241,6999
1271,7032
1290,7048
1309,7073
1365,7078
1372,7126
1397,7131
1419,7147
1432,7180
1474,7156
1500,7202
1519,7219
1562,7238
1591,7269
1605,7262
1616,7284
1636,7278
1661,7289
1672,7312
1713,7321
1707,7348
1753,7335
1754,7364
1778,7373
1790,7364
1796,7371
1812,7378
1825,7391
1860,7385
1867,7393
1893,7425
1909,7417
1916,7418
1954,7453
1969,7455
1984,7481
2022,7494
2031,7511
2048,7528
2068,7524
2083,7563
2114,7586
2140,7597
2159,7591
2190,7611
2193,7641
2234,7680
2275,7693
2262,7731
2302,7730
2343,7762
2350,7780
2394,7800
2395,7836
2441,7887
2460,7886
2501,7919
2519,7974
2535,7971
2563,8005
2576,8012
2628,8047
2659,8083
2682,8102
2700,8107
2741,8137
2776,8145
2804,8178
2827,8223
2858,8220
2879,8263
2935,8261
2944,8304
2990,8340
3013,8355
3035,8399
3063,8441
3094,8439
3120,8528
3170,8546
3179,8571
3238,8619
3236,8664
3281,8642
3321,8735
3364,8750
3385,8815
3410,8834
3443,8883
3489,8957
3520,9018
3534,9023
3583,9068
3602,9134
3640,9156
